Junction,Vehicles,Hour,Day-of-Week,Year,Month,Day
3,9,5,4,2017,4,28
3,12,6,4,2017,4,28
3,12,7,4,2017,4,28
3,12,8,4,2017,4,28
3,14,9,4,2017,4,28
3,13,10,4,2017,4,28
3,19,11,4,2017,4,28
3,16,12,4,2017,4,28
3,18,13,4,2017,4,28
3,20,14,4,2017,4,28
3,21,15,4,2017,4,28
3,16,16,4,2017,4,28
3,21,17,4,2017,4,28
3,27,18,4,2017,4,28
3,26,19,4,2017,4,28
3,23,20,4,2017,4,28
3,28,21,4,2017,4,28
3,24,22,4,2017,4,28
3,19,23,4,2017,4,28
3,18,0,5,2017,4,29
3,16,1,5,2017,4,29
3,11,2,5,2017,4,29
3,8,3,5,2017,4,29
3,7,4,5,2017,4,29
3,6,5,5,2017,4,29
3,5,6,5,2017,4,29
3,5,7,5,2017,4,29
3,8,8,5,2017,4,29
3,13,9,5,2017,4,29
3,13,10,5,2017,4,29
3,18,11,5,2017,4,29
3,21,12,5,2017,4,29
3,19,13,5,2017,4,29
3,16,14,5,2017,4,29
3,16,15,5,2017,4,29
3,15,16,5,2017,4,29
3,20,17,5,2017,4,29
3,33,18,5,2017,4,29
3,36,19,5,2017,4,29
3,53,20,5,2017,4,29
3,54,21,5,2017,4,29
3,29,22,5,2017,4,29
3,25,23,5,2017,4,29
3,20,0,6,2017,4,30
3,14,1,6,2017,4,30
3,11,2,6,2017,4,30
3,10,3,6,2017,4,30
3,11,4,6,2017,4,30
3,7,5,6,2017,4,30
3,5,6,6,2017,4,30
3,7,7,6,2017,4,30
3,12,8,6,2017,4,30
3,15,9,6,2017,4,30
3,22,10,6,2017,4,30
3,19,11,6,2017,4,30
3,18,12,6,2017,4,30
3,21,13,6,2017,4,30
3,19,14,6,2017,4,30
3,18,15,6,2017,4,30
3,19,16,6,2017,4,30
3,31,17,6,2017,4,30
3,55,18,6,2017,4,30
3,40,19,6,2017,4,30
3,41,20,6,2017,4,30
3,39,21,6,2017,4,30
3,38,22,6,2017,4,30
3,42,23,6,2017,4,30
3,43,0,0,2017,5,1
3,23,1,0,2017,5,1
3,12,2,0,2017,5,1
3,9,3,0,2017,5,1
3,9,4,0,2017,5,1
3,9,5,0,2017,5,1
3,13,6,0,2017,5,1
3,13,7,0,2017,5,1
3,13,8,0,2017,5,1
3,12,9,0,2017,5,1
3,24,10,0,2017,5,1
3,23,11,0,2017,5,1
3,22,12,0,2017,5,1
3,25,13,0,2017,5,1
3,23,14,0,2017,5,1
3,23,15,0,2017,5,1
3,16,16,0,2017,5,1
3,20,17,0,2017,5,1
3,18,18,0,2017,5,1
3,21,19,0,2017,5,1
3,22,20,0,2017,5,1
3,20,21,0,2017,5,1
3,17,22,0,2017,5,1
3,15,23,0,2017,5,1
3,15,0,1,2017,5,2
3,11,1,1,2017,5,2
3,7,2,1,2017,5,2
3,10,3,1,2017,5,2
3,5,4,1,2017,5,2
3,9,5,1,2017,5,2
3,8,6,1,2017,5,2
3,9,7,1,2017,5,2
3,11,8,1,2017,5,2
3,15,9,1,2017,5,2
3,16,10,1,2017,5,2
3,28,11,1,2017,5,2
3,26,12,1,2017,5,2
3,26,13,1,2017,5,2
3,33,14,1,2017,5,2
3,29,15,1,2017,5,2
3,24,16,1,2017,5,2
3,23,17,1,2017,5,2
3,20,18,1,2017,5,2
3,18,19,1,2017,5,2
3,23,20,1,2017,5,2
3,18,21,1,2017,5,2
3,21,22,1,2017,5,2
3,17,23,1,2017,5,2
3,11,0,2,2017,5,3
3,11,1,2,2017,5,3
3,11,2,2,2017,5,3
3,10,3,2,2017,5,3
3,5,4,2,2017,5,3
3,9,5,2,2017,5,3
3,6,6,2,2017,5,3
3,11,7,2,2017,5,3
3,11,8,2,2017,5,3
3,11,9,2,2017,5,3
3,19,10,2,2017,5,3
3,21,11,2,2017,5,3
3,21,12,2,2017,5,3
3,20,13,2,2017,5,3
3,27,14,2,2017,5,3
3,22,15,2,2017,5,3
3,20,16,2,2017,5,3
3,22,17,2,2017,5,3
3,21,18,2,2017,5,3
3,21,19,2,2017,5,3
3,21,20,2,2017,5,3
3,19,21,2,2017,5,3
3,17,22,2,2017,5,3
3,17,23,2,2017,5,3
3,16,0,3,2017,5,4
3,12,1,3,2017,5,4
3,8,2,3,2017,5,4
3,9,3,3,2017,5,4
3,6,4,3,2017,5,4
3,7,5,3,2017,5,4
3,11,6,3,2017,5,4
3,7,7,3,2017,5,4
3,16,8,3,2017,5,4
3,12,9,3,2017,5,4
3,22,10,3,2017,5,4
3,23,11,3,2017,5,4
3,20,12,3,2017,5,4
3,18,13,3,2017,5,4
3,29,14,3,2017,5,4
3,26,15,3,2017,5,4
3,26,16,3,2017,5,4
3,27,17,3,2017,5,4
3,24,18,3,2017,5,4
3,23,19,3,2017,5,4
3,15,20,3,2017,5,4
3,20,21,3,2017,5,4
3,17,22,3,2017,5,4
3,14,23,3,2017,5,4
3,11,0,4,2017,5,5
3,14,1,4,2017,5,5
3,8,2,4,2017,5,5
3,5,3,4,2017,5,5
3,7,4,4,2017,5,5
3,4,5,4,2017,5,5
3,5,6,4,2017,5,5
3,9,7,4,2017,5,5
3,10,8,4,2017,5,5
3,12,9,4,2017,5,5
3,18,10,4,2017,5,5
3,19,11,4,2017,5,5
3,22,12,4,2017,5,5
3,19,13,4,2017,5,5
3,23,14,4,2017,5,5
3,24,15,4,2017,5,5
3,19,16,4,2017,5,5
3,22,17,4,2017,5,5
3,46,18,4,2017,5,5
3,29,19,4,2017,5,5
3,18,20,4,2017,5,5
3,21,21,4,2017,5,5
3,16,22,4,2017,5,5
3,19,23,4,2017,5,5
3,16,0,5,2017,5,6
3,10,1,5,2017,5,6
3,9,2,5,2017,5,6
3,4,3,5,2017,5,6
3,5,4,5,2017,5,6
3,6,5,5,2017,5,6
3,3,6,5,2017,5,6
3,5,7,5,2017,5,6
3,10,8,5,2017,5,6
3,16,9,5,2017,5,6
3,14,10,5,2017,5,6
3,22,11,5,2017,5,6
3,20,12,5,2017,5,6
3,15,13,5,2017,5,6
3,16,14,5,2017,5,6
3,15,15,5,2017,5,6
3,15,16,5,2017,5,6
3,17,17,5,2017,5,6
3,12,18,5,2017,5,6
3,13,19,5,2017,5,6
3,16,20,5,2017,5,6
3,14,21,5,2017,5,6
3,16,22,5,2017,5,6
3,10,23,5,2017,5,6
3,12,0,6,2017,5,7
3,11,1,6,2017,5,7
3,6,2,6,2017,5,7
3,6,3,6,2017,5,7
3,3,4,6,2017,5,7
3,8,5,6,2017,5,7
3,4,6,6,2017,5,7
3,4,7,6,2017,5,7
3,9,8,6,2017,5,7
3,7,9,6,2017,5,7
3,14,10,6,2017,5,7
3,10,11,6,2017,5,7
3,11,12,6,2017,5,7
3,13,13,6,2017,5,7
3,14,14,6,2017,5,7
3,10,15,6,2017,5,7
3,11,16,6,2017,5,7
3,11,17,6,2017,5,7
3,13,18,6,2017,5,7
3,16,19,6,2017,5,7
3,11,20,6,2017,5,7
3,13,21,6,2017,5,7
3,13,22,6,2017,5,7
3,7,23,6,2017,5,7
3,12,0,0,2017,5,8
3,6,1,0,2017,5,8
3,4,2,0,2017,5,8
3,8,3,0,2017,5,8
3,8,4,0,2017,5,8
3,8,5,0,2017,5,8
3,7,6,0,2017,5,8
3,10,7,0,2017,5,8
3,8,8,0,2017,5,8
3,12,9,0,2017,5,8
3,18,10,0,2017,5,8
3,22,11,0,2017,5,8
3,23,12,0,2017,5,8
3,19,13,0,2017,5,8
3,22,14,0,2017,5,8
3,17,15,0,2017,5,8
3,22,16,0,2017,5,8
3,18,17,0,2017,5,8
3,19,18,0,2017,5,8
3,14,19,0,2017,5,8
3,14,20,0,2017,5,8
3,16,21,0,2017,5,8
3,16,22,0,2017,5,8
3,14,23,0,2017,5,8
3,14,0,1,2017,5,9
3,12,1,1,2017,5,9
3,9,2,1,2017,5,9
3,6,3,1,2017,5,9
3,7,4,1,2017,5,9
3,4,5,1,2017,5,9
3,5,6,1,2017,5,9
3,7,7,1,2017,5,9
3,11,8,1,2017,5,9
3,11,9,1,2017,5,9
3,18,10,1,2017,5,9
3,20,11,1,2017,5,9
3,18,12,1,2017,5,9
3,19,13,1,2017,5,9
3,20,14,1,2017,5,9
3,21,15,1,2017,5,9
3,25,16,1,2017,5,9
3,17,17,1,2017,5,9
3,22,18,1,2017,5,9
3,20,19,1,2017,5,9
3,17,20,1,2017,5,9
3,13,21,1,2017,5,9
3,18,22,1,2017,5,9
3,14,23,1,2017,5,9
3,10,0,2,2017,5,10
3,10,1,2,2017,5,10
3,9,2,2,2017,5,10
3,9,3,2,2017,5,10
3,9,4,2,2017,5,10
3,5,5,2,2017,5,10
3,5,6,2,2017,5,10
3,7,7,2,2017,5,10
3,10,8,2,2017,5,10
3,11,9,2,2017,5,10
3,21,10,2,2017,5,10
3,36,11,2,2017,5,10
3,26,12,2,2017,5,10
3,22,13,2,2017,5,10
3,21,14,2,2017,5,10
3,22,15,2,2017,5,10
3,21,16,2,2017,5,10
3,18,17,2,2017,5,10
3,15,18,2,2017,5,10
3,21,19,2,2017,5,10
3,17,20,2,2017,5,10
3,22,21,2,2017,5,10
3,14,22,2,2017,5,10
3,15,23,2,2017,5,10
3,12,0,3,2017,5,11
3,10,1,3,2017,5,11
3,4,2,3,2017,5,11
3,7,3,3,2017,5,11
3,7,4,3,2017,5,11
3,4,5,3,2017,5,11
3,9,6,3,2017,5,11
3,9,7,3,2017,5,11
3,8,8,3,2017,5,11
3,13,9,3,2017,5,11
3,14,10,3,2017,5,11
3,15,11,3,2017,5,11
3,23,12,3,2017,5,11
3,23,13,3,2017,5,11
3,19,14,3,2017,5,11
3,13,15,3,2017,5,11
3,22,16,3,2017,5,11
3,18,17,3,2017,5,11
3,19,18,3,2017,5,11
3,21,19,3,2017,5,11
3,13,20,3,2017,5,11
3,17,21,3,2017,5,11
3,13,22,3,2017,5,11
3,13,23,3,2017,5,11
3,11,0,4,2017,5,12
3,6,1,4,2017,5,12
3,7,2,4,2017,5,12
3,7,3,4,2017,5,12
3,9,4,4,2017,5,12
3,7,5,4,2017,5,12
3,8,6,4,2017,5,12
3,8,7,4,2017,5,12
3,12,8,4,2017,5,12
3,12,9,4,2017,5,12
3,14,10,4,2017,5,12
3,15,11,4,2017,5,12
3,17,12,4,2017,5,12
3,16,13,4,2017,5,12
3,16,14,4,2017,5,12
3,17,15,4,2017,5,12
3,16,16,4,2017,5,12
3,17,17,4,2017,5,12
3,16,18,4,2017,5,12
3,17,19,4,2017,5,12
3,11,20,4,2017,5,12
3,14,21,4,2017,5,12
3,12,22,4,2017,5,12
3,14,23,4,2017,5,12
3,13,0,5,2017,5,13
3,10,1,5,2017,5,13
3,10,2,5,2017,5,13
3,10,3,5,2017,5,13
3,5,4,5,2017,5,13
3,7,5,5,2017,5,13
3,9,6,5,2017,5,13
3,6,7,5,2017,5,13
3,10,8,5,2017,5,13
3,11,9,5,2017,5,13
3,13,10,5,2017,5,13
3,13,11,5,2017,5,13
3,13,12,5,2017,5,13
3,12,13,5,2017,5,13
3,11,14,5,2017,5,13
3,9,15,5,2017,5,13
3,10,16,5,2017,5,13
3,9,17,5,2017,5,13
3,13,18,5,2017,5,13
3,11,19,5,2017,5,13
3,13,20,5,2017,5,13
3,12,21,5,2017,5,13
3,13,22,5,2017,5,13
3,11,23,5,2017,5,13
3,10,0,6,2017,5,14
3,6,1,6,2017,5,14
3,8,2,6,2017,5,14
3,6,3,6,2017,5,14
3,5,4,6,2017,5,14
3,5,5,6,2017,5,14
3,5,6,6,2017,5,14
3,5,7,6,2017,5,14
3,9,8,6,2017,5,14
3,8,9,6,2017,5,14
3,7,10,6,2017,5,14
3,8,11,6,2017,5,14
3,11,12,6,2017,5,14
3,13,13,6,2017,5,14
3,9,14,6,2017,5,14
3,8,15,6,2017,5,14
3,9,16,6,2017,5,14
3,9,17,6,2017,5,14
3,11,18,6,2017,5,14
3,14,19,6,2017,5,14
3,13,20,6,2017,5,14
3,10,21,6,2017,5,14
3,11,22,6,2017,5,14
3,11,23,6,2017,5,14
3,9,0,0,2017,5,15
3,6,1,0,2017,5,15
3,8,2,0,2017,5,15
3,5,3,0,2017,5,15
3,6,4,0,2017,5,15
3,7,5,0,2017,5,15
3,5,6,0,2017,5,15
3,5,7,0,2017,5,15
3,8,8,0,2017,5,15
3,8,9,0,2017,5,15
3,12,10,0,2017,5,15
3,17,11,0,2017,5,15
3,19,12,0,2017,5,15
3,20,13,0,2017,5,15
3,18,14,0,2017,5,15
3,20,15,0,2017,5,15
3,21,16,0,2017,5,15
3,16,17,0,2017,5,15
3,25,18,0,2017,5,15
3,19,19,0,2017,5,15
3,16,20,0,2017,5,15
3,13,21,0,2017,5,15
3,11,22,0,2017,5,15
3,11,23,0,2017,5,15
3,13,0,1,2017,5,16
3,7,1,1,2017,5,16
3,7,2,1,2017,5,16
3,4,3,1,2017,5,16
3,8,4,1,2017,5,16
3,4,5,1,2017,5,16
3,8,6,1,2017,5,16
3,6,7,1,2017,5,16
3,8,8,1,2017,5,16
3,10,9,1,2017,5,16
3,17,10,1,2017,5,16
3,18,11,1,2017,5,16
3,20,12,1,2017,5,16
3,13,13,1,2017,5,16
3,18,14,1,2017,5,16
3,17,15,1,2017,5,16
3,19,16,1,2017,5,16
3,17,17,1,2017,5,16
3,16,18,1,2017,5,16
3,17,19,1,2017,5,16
3,15,20,1,2017,5,16
3,16,21,1,2017,5,16
3,13,22,1,2017,5,16
3,15,23,1,2017,5,16
3,13,0,2,2017,5,17
3,10,1,2,2017,5,17
3,9,2,2,2017,5,17
3,9,3,2,2017,5,17
3,7,4,2,2017,5,17
3,8,5,2,2017,5,17
3,6,6,2,2017,5,17
3,11,7,2,2017,5,17
3,7,8,2,2017,5,17
3,8,9,2,2017,5,17
3,14,10,2,2017,5,17
3,15,11,2,2017,5,17
3,19,12,2,2017,5,17
3,17,13,2,2017,5,17
3,20,14,2,2017,5,17
3,21,15,2,2017,5,17
3,17,16,2,2017,5,17
3,18,17,2,2017,5,17
3,16,18,2,2017,5,17
3,11,19,2,2017,5,17
3,10,20,2,2017,5,17
3,13,21,2,2017,5,17
3,12,22,2,2017,5,17
3,10,23,2,2017,5,17
3,14,0,3,2017,5,18
3,4,1,3,2017,5,18
3,11,2,3,2017,5,18
3,6,3,3,2017,5,18
3,3,4,3,2017,5,18
3,5,5,3,2017,5,18
3,7,6,3,2017,5,18
3,6,7,3,2017,5,18
3,9,8,3,2017,5,18
3,9,9,3,2017,5,18
3,13,10,3,2017,5,18
3,16,11,3,2017,5,18
3,21,12,3,2017,5,18
3,21,13,3,2017,5,18
3,20,14,3,2017,5,18
3,16,15,3,2017,5,18
3,23,16,3,2017,5,18
3,19,17,3,2017,5,18
3,16,18,3,2017,5,18
3,22,19,3,2017,5,18
3,16,20,3,2017,5,18
3,10,21,3,2017,5,18
3,12,22,3,2017,5,18
3,16,23,3,2017,5,18
3,13,0,4,2017,5,19
3,11,1,4,2017,5,19
3,8,2,4,2017,5,19
3,6,3,4,2017,5,19
3,7,4,4,2017,5,19
3,4,5,4,2017,5,19
3,9,6,4,2017,5,19
3,7,7,4,2017,5,19
3,8,8,4,2017,5,19
3,10,9,4,2017,5,19
3,14,10,4,2017,5,19
3,17,11,4,2017,5,19
3,15,12,4,2017,5,19
3,15,13,4,2017,5,19
3,18,14,4,2017,5,19
3,19,15,4,2017,5,19
3,19,16,4,2017,5,19
3,17,17,4,2017,5,19
3,20,18,4,2017,5,19
3,21,19,4,2017,5,19
3,18,20,4,2017,5,19
3,10,21,4,2017,5,19
3,11,22,4,2017,5,19
3,12,23,4,2017,5,19
3,15,0,5,2017,5,20
3,11,1,5,2017,5,20
3,8,2,5,2017,5,20
3,5,3,5,2017,5,20
3,5,4,5,2017,5,20
3,6,5,5,2017,5,20
3,6,6,5,2017,5,20
3,11,7,5,2017,5,20
3,9,8,5,2017,5,20
3,9,9,5,2017,5,20
3,15,10,5,2017,5,20
3,15,11,5,2017,5,20
3,33,12,5,2017,5,20
3,16,13,5,2017,5,20
3,12,14,5,2017,5,20
3,7,15,5,2017,5,20
3,11,16,5,2017,5,20
3,9,17,5,2017,5,20
3,11,18,5,2017,5,20
3,8,19,5,2017,5,20
3,12,20,5,2017,5,20
3,11,21,5,2017,5,20
3,8,22,5,2017,5,20
3,10,23,5,2017,5,20
3,9,0,6,2017,5,21
3,5,1,6,2017,5,21
3,6,2,6,2017,5,21
3,8,3,6,2017,5,21
3,6,4,6,2017,5,21
3,5,5,6,2017,5,21
3,3,6,6,2017,5,21
3,4,7,6,2017,5,21
3,7,8,6,2017,5,21
3,7,9,6,2017,5,21
3,8,10,6,2017,5,21
3,8,11,6,2017,5,21
3,12,12,6,2017,5,21
3,11,13,6,2017,5,21
3,13,14,6,2017,5,21
3,11,15,6,2017,5,21
3,10,16,6,2017,5,21
3,9,17,6,2017,5,21
3,10,18,6,2017,5,21
3,12,19,6,2017,5,21
3,9,20,6,2017,5,21
3,9,21,6,2017,5,21
3,11,22,6,2017,5,21
3,11,23,6,2017,5,21
3,14,0,0,2017,5,22
3,8,1,0,2017,5,22
3,8,2,0,2017,5,22
3,5,3,0,2017,5,22
3,6,4,0,2017,5,22
3,8,5,0,2017,5,22
3,7,6,0,2017,5,22
3,7,7,0,2017,5,22
3,7,8,0,2017,5,22
3,7,9,0,2017,5,22
3,11,10,0,2017,5,22
3,15,11,0,2017,5,22
3,19,12,0,2017,5,22
3,16,13,0,2017,5,22
3,20,14,0,2017,5,22
3,19,15,0,2017,5,22
3,15,16,0,2017,5,22
3,18,17,0,2017,5,22
3,15,18,0,2017,5,22
3,12,19,0,2017,5,22
3,14,20,0,2017,5,22
3,15,21,0,2017,5,22
3,12,22,0,2017,5,22
3,13,23,0,2017,5,22
3,12,0,1,2017,5,23
3,13,1,1,2017,5,23
3,8,2,1,2017,5,23
3,8,3,1,2017,5,23
3,4,4,1,2017,5,23
3,7,5,1,2017,5,23
3,6,6,1,2017,5,23
3,10,7,1,2017,5,23
3,8,8,1,2017,5,23
3,9,9,1,2017,5,23
3,12,10,1,2017,5,23
3,17,11,1,2017,5,23
3,18,12,1,2017,5,23
3,17,13,1,2017,5,23
3,18,14,1,2017,5,23
3,19,15,1,2017,5,23
3,20,16,1,2017,5,23
3,14,17,1,2017,5,23
3,17,18,1,2017,5,23
3,16,19,1,2017,5,23
3,15,20,1,2017,5,23
3,13,21,1,2017,5,23
3,13,22,1,2017,5,23
3,13,23,1,2017,5,23
3,11,0,2,2017,5,24
3,9,1,2,2017,5,24
3,9,2,2,2017,5,24
3,8,3,2,2017,5,24
3,7,4,2,2017,5,24
3,4,5,2,2017,5,24
3,4,6,2,2017,5,24
3,10,7,2,2017,5,24
3,11,8,2,2017,5,24
3,12,9,2,2017,5,24
3,14,10,2,2017,5,24
3,16,11,2,2017,5,24
3,16,12,2,2017,5,24
3,16,13,2,2017,5,24
3,18,14,2,2017,5,24
3,17,15,2,2017,5,24
3,17,16,2,2017,5,24
3,20,17,2,2017,5,24
3,15,18,2,2017,5,24
3,14,19,2,2017,5,24
3,12,20,2,2017,5,24
3,14,21,2,2017,5,24
3,12,22,2,2017,5,24
3,9,23,2,2017,5,24
3,9,0,3,2017,5,25
3,11,1,3,2017,5,25
3,7,2,3,2017,5,25
3,3,3,3,2017,5,25
3,4,4,3,2017,5,25
3,6,5,3,2017,5,25
3,5,6,3,2017,5,25
3,5,7,3,2017,5,25
3,12,8,3,2017,5,25
3,11,9,3,2017,5,25
3,10,10,3,2017,5,25
3,20,11,3,2017,5,25
3,21,12,3,2017,5,25
3,20,13,3,2017,5,25
3,18,14,3,2017,5,25
3,17,15,3,2017,5,25
3,16,16,3,2017,5,25
3,18,17,3,2017,5,25
3,15,18,3,2017,5,25
3,15,19,3,2017,5,25
3,14,20,3,2017,5,25
3,10,21,3,2017,5,25
3,9,22,3,2017,5,25
3,13,23,3,2017,5,25
3,12,0,4,2017,5,26
3,11,1,4,2017,5,26
3,8,2,4,2017,5,26
3,5,3,4,2017,5,26
3,3,4,4,2017,5,26
3,5,5,4,2017,5,26
3,6,6,4,2017,5,26
3,7,7,4,2017,5,26
3,6,8,4,2017,5,26
3,8,9,4,2017,5,26
3,13,10,4,2017,5,26
3,14,11,4,2017,5,26
3,17,12,4,2017,5,26
3,11,13,4,2017,5,26
3,13,14,4,2017,5,26
3,15,15,4,2017,5,26
3,14,16,4,2017,5,26
3,12,17,4,2017,5,26
3,12,18,4,2017,5,26
3,13,19,4,2017,5,26
3,12,20,4,2017,5,26
3,10,21,4,2017,5,26
3,9,22,4,2017,5,26
3,11,23,4,2017,5,26
3,12,0,5,2017,5,27
3,12,1,5,2017,5,27
3,7,2,5,2017,5,27
3,5,3,5,2017,5,27
3,7,4,5,2017,5,27
3,8,5,5,2017,5,27
3,6,6,5,2017,5,27
3,5,7,5,2017,5,27
3,6,8,5,2017,5,27
3,7,9,5,2017,5,27
3,8,10,5,2017,5,27
3,16,11,5,2017,5,27
3,11,12,5,2017,5,27
3,10,13,5,2017,5,27
3,13,14,5,2017,5,27
3,9,15,5,2017,5,27
3,11,16,5,2017,5,27
3,9,17,5,2017,5,27
3,14,18,5,2017,5,27
3,10,19,5,2017,5,27
3,12,20,5,2017,5,27
3,15,21,5,2017,5,27
3,15,22,5,2017,5,27
3,13,23,5,2017,5,27
3,9,0,6,2017,5,28
3,8,1,6,2017,5,28
3,5,2,6,2017,5,28
3,4,3,6,2017,5,28
3,6,4,6,2017,5,28
3,4,5,6,2017,5,28
3,5,6,6,2017,5,28
3,5,7,6,2017,5,28
3,11,8,6,2017,5,28
3,7,9,6,2017,5,28
3,7,10,6,2017,5,28
3,11,11,6,2017,5,28
3,14,12,6,2017,5,28
3,12,13,6,2017,5,28
3,8,14,6,2017,5,28
3,7,15,6,2017,5,28
3,14,16,6,2017,5,28
3,13,17,6,2017,5,28
3,12,18,6,2017,5,28
3,10,19,6,2017,5,28
3,11,20,6,2017,5,28
3,10,21,6,2017,5,28
3,13,22,6,2017,5,28
3,14,23,6,2017,5,28
3,7,0,0,2017,5,29
3,10,1,0,2017,5,29
3,8,2,0,2017,5,29
3,5,3,0,2017,5,29
3,7,4,0,2017,5,29
3,4,5,0,2017,5,29
3,5,6,0,2017,5,29
3,9,7,0,2017,5,29
3,10,8,0,2017,5,29
3,13,9,0,2017,5,29
3,16,10,0,2017,5,29
3,24,11,0,2017,5,29
3,34,12,0,2017,5,29
3,24,13,0,2017,5,29
3,29,14,0,2017,5,29
3,24,15,0,2017,5,29
3,21,16,0,2017,5,29
3,34,17,0,2017,5,29
3,26,18,0,2017,5,29
3,19,19,0,2017,5,29
3,17,20,0,2017,5,29
3,20,21,0,2017,5,29
3,19,22,0,2017,5,29
3,17,23,0,2017,5,29
3,13,0,1,2017,5,30
3,10,1,1,2017,5,30
3,8,2,1,2017,5,30
3,9,3,1,2017,5,30
3,8,4,1,2017,5,30
3,8,5,1,2017,5,30
3,9,6,1,2017,5,30
3,12,7,1,2017,5,30
3,13,8,1,2017,5,30
3,19,9,1,2017,5,30
3,24,10,1,2017,5,30
3,23,11,1,2017,5,30
3,45,12,1,2017,5,30
3,26,13,1,2017,5,30
3,28,14,1,2017,5,30
3,26,15,1,2017,5,30
3,27,16,1,2017,5,30
3,28,17,1,2017,5,30
3,21,18,1,2017,5,30
3,23,19,1,2017,5,30
3,18,20,1,2017,5,30
3,17,21,1,2017,5,30
3,19,22,1,2017,5,30
3,19,23,1,2017,5,30
3,16,0,2,2017,5,31
3,9,1,2,2017,5,31
3,11,2,2,2017,5,31
3,8,3,2,2017,5,31
3,8,4,2,2017,5,31
3,8,5,2,2017,5,31
3,10,6,2,2017,5,31
3,10,7,2,2017,5,31
3,11,8,2,2017,5,31
3,17,9,2,2017,5,31
3,20,10,2,2017,5,31
3,24,11,2,2017,5,31
3,25,12,2,2017,5,31
3,26,13,2,2017,5,31
3,19,14,2,2017,5,31
3,24,15,2,2017,5,31
3,24,16,2,2017,5,31
3,21,17,2,2017,5,31
3,20,18,2,2017,5,31
3,18,19,2,2017,5,31
3,24,20,2,2017,5,31
3,18,21,2,2017,5,31
3,23,22,2,2017,5,31
3,15,23,2,2017,5,31
3,17,0,3,2017,6,1
3,9,1,3,2017,6,1
3,7,2,3,2017,6,1
3,6,3,3,2017,6,1
3,8,4,3,2017,6,1
3,4,5,3,2017,6,1
3,5,6,3,2017,6,1
3,10,7,3,2017,6,1
3,11,8,3,2017,6,1
3,16,9,3,2017,6,1
3,22,10,3,2017,6,1
3,29,11,3,2017,6,1
3,27,12,3,2017,6,1
3,22,13,3,2017,6,1
3,21,14,3,2017,6,1
3,24,15,3,2017,6,1
3,38,16,3,2017,6,1
3,38,17,3,2017,6,1
3,26,18,3,2017,6,1
3,25,19,3,2017,6,1
3,22,20,3,2017,6,1
3,20,21,3,2017,6,1
3,17,22,3,2017,6,1
3,17,23,3,2017,6,1
3,16,0,4,2017,6,2
3,14,1,4,2017,6,2
3,8,2,4,2017,6,2
3,5,3,4,2017,6,2
3,7,4,4,2017,6,2
3,7,5,4,2017,6,2
3,9,6,4,2017,6,2
3,7,7,4,2017,6,2
3,12,8,4,2017,6,2
3,17,9,4,2017,6,2
3,25,10,4,2017,6,2
3,26,11,4,2017,6,2
3,23,12,4,2017,6,2
3,20,13,4,2017,6,2
3,24,14,4,2017,6,2
3,27,15,4,2017,6,2
3,21,16,4,2017,6,2
3,17,17,4,2017,6,2
3,19,18,4,2017,6,2
3,18,19,4,2017,6,2
3,19,20,4,2017,6,2
3,17,21,4,2017,6,2
3,16,22,4,2017,6,2
3,12,23,4,2017,6,2
3,11,0,5,2017,6,3
3,10,1,5,2017,6,3
3,11,2,5,2017,6,3
3,7,3,5,2017,6,3
3,5,4,5,2017,6,3
3,8,5,5,2017,6,3
3,7,6,5,2017,6,3
3,7,7,5,2017,6,3
3,12,8,5,2017,6,3
3,17,9,5,2017,6,3
3,22,10,5,2017,6,3
3,14,11,5,2017,6,3
3,15,12,5,2017,6,3
3,21,13,5,2017,6,3
3,16,14,5,2017,6,3
3,11,15,5,2017,6,3
3,11,16,5,2017,6,3
3,15,17,5,2017,6,3
3,15,18,5,2017,6,3
3,13,19,5,2017,6,3
3,14,20,5,2017,6,3
3,11,21,5,2017,6,3
3,14,22,5,2017,6,3
3,15,23,5,2017,6,3
3,11,0,6,2017,6,4
3,7,1,6,2017,6,4
3,4,2,6,2017,6,4
3,6,3,6,2017,6,4
3,4,4,6,2017,6,4
3,3,5,6,2017,6,4
3,5,6,6,2017,6,4
3,8,7,6,2017,6,4
3,9,8,6,2017,6,4
3,7,9,6,2017,6,4
3,8,10,6,2017,6,4
3,7,11,6,2017,6,4
3,14,12,6,2017,6,4
3,11,13,6,2017,6,4
3,10,14,6,2017,6,4
3,10,15,6,2017,6,4
3,10,16,6,2017,6,4
3,9,17,6,2017,6,4
3,15,18,6,2017,6,4
3,9,19,6,2017,6,4
3,8,20,6,2017,6,4
3,10,21,6,2017,6,4
3,11,22,6,2017,6,4
3,12,23,6,2017,6,4
3,11,0,0,2017,6,5
3,7,1,0,2017,6,5
3,8,2,0,2017,6,5
3,7,3,0,2017,6,5
3,4,4,0,2017,6,5
3,7,5,0,2017,6,5
3,7,6,0,2017,6,5
3,6,7,0,2017,6,5
3,12,8,0,2017,6,5
3,10,9,0,2017,6,5
3,17,10,0,2017,6,5
3,19,11,0,2017,6,5
3,27,12,0,2017,6,5
3,18,13,0,2017,6,5
3,27,14,0,2017,6,5
3,18,15,0,2017,6,5
3,18,16,0,2017,6,5
3,20,17,0,2017,6,5
3,24,18,0,2017,6,5
3,25,19,0,2017,6,5
3,22,20,0,2017,6,5
3,22,21,0,2017,6,5
3,20,22,0,2017,6,5
3,21,23,0,2017,6,5
